Date,Latitude,Longitude,Accident_Severity,Random_column
2022-01-15,43.6988930036,7.2692047673,Low,3
2022-01-15,43.6988930036,7.2692047673,Medium,2
2022-04-01,48.878095813,2.591279034,Low,5
2022-06-01,48.9545696066,2.3131806137,Medium,3
2022-10-01,50.7354169837,2.2945496817,Low,4
2022-06-01,45.7789663265,4.9168863551,High,2
2022-04-01,48.5159515625,-2.7567887852,Medium,4
2022-01-14,50.4030081096,3.6663593593,Low,3
2022-06-01,50.7240647407,3.1902994353,Medium,5
2022-06-01,50.7240647407,3.1902994353,Low,4
2022-05-01,49.2063220071,6.9435032012,Low,1
2022-01-15,49.105148452,6.1818490444,Low,5
2022-01-14,47.9109156113,1.9583294347,Medium,2
2022-01-15,48.6535060118,2.3930361288,Medium,4
2022-05-01,48.8642676587,2.3875602015,Low,1
2022-05-01,48.8642676587,2.3875602015,High,1
,48.8642676587,2.3875602015,Low,2
2022-05-01,48.8642676587,2.3875602015,Low,2
2022-01-01,50.590093596,3.0388876492,High,3
2022-07-01,49.4176198539,2.8251560056,Low,4
2022-01-15,50.6250834483,3.0684407099,Low,1
2022-01-01,43.295319766,5.3744364921,High,2
2022-01-01,49.0004069394,2.4101901147,Medium,5
2022-01-01,49.0004069394,2.4101901147,High,5
2022-01-01,49.0004069394,2.4101901147,Low,4
2022-01-01,49.0004069394,2.4101901147,Medium,1
2022-01-15,43.6519700289,0.5925472437,Low,5
2022-01-15,48.8005969149,2.6074399622,High,2
2022-01-15,48.8005969149,2.6074399622,Low,3
2022-01-15,45.7335800232,4.8183207603,,5
2022-01-15,45.7335800232,4.8183207603,High,1
2022-01-15,45.8024907083,4.8315044967,Medium,1
2022-01-15,45.8024907083,4.8315044967,Medium,5
2022-01-15,45.8024907083,4.8315044967,Low,4
2022-01-01,48.2932594239,4.0934132202,Low,5
2022-01-15,47.2179184551,-1.5416128638,Low,3
2022-01-15,50.6859697404,3.1949524722,Low,3
2022-05-01,45.2023777151,5.7156916892,Medium,3
2022-05-01,,5.7156916892,Medium,1
2022-06-01,48.8602387446,2.3411675772,High,2
2022-10-01,48.8574148286,2.3562790234,Low,1
2022-06-01,50.3286407556,3.2585008965,Medium,2
2022-06-01,4.9417330725,-52.320889482,Low,5
2022-06-01,46.1704978037,1.8700256805,High,5
2022-06-01,46.1704978037,1.8700256805,Medium,4
2022-06-01,46.1704978037,1.8700256805,Low,5
2022-06-01,46.1704978037,1.8700256805,Low,3
2022-06-01,48.7660812409,2.4199109149,Low,2
2022-06-01,48.7660812409,2.4199109149,Medium,2
2022-03-01,43.2738173264,5.4140510504,High,5
2022-01-15,43.1306767519,5.9762429401,Low,1
2022-01-15,48.5742268374,7.7402974128,Low,2
2022-06-01,48.5534080591,2.6744367197,Low,3
2022-03-01,44.5615789689,6.082857298,Low,2
2022-03-01,44.5615789689,6.082857298,Low,3
2022-03-01,44.5615789689,6.082857298,High,5
2022-03-01,44.5615789689,6.082857298,Medium,4
2022-03-01,44.5615789689,6.082857298,High,3
2022-03-01,44.5615789689,6.082857298,Medium,5
2022-03-01,44.5615789689,6.082857298,,2
2022-03-01,44.5615789689,6.082857298,High,4
2022-03-01,44.5586318607,6.0777462465,Low,1
2022-03-01,44.5586318607,6.0777462465,High,4
2022-03-01,44.5586318607,6.0777462465,Low,1
2022-03-01,44.5586318607,6.0777462465,Medium,5
2022-12-01,48.9200341148,2.1846318058,Low,2
2022-05-01,46.2081979822,5.2275785764,Medium,4
2022-06-01,43.6396682215,5.0784665834,Low,1
2022-06-01,48.7018486679,2.3138173157,High,2
2022-06-01,48.8924870438,2.3446463955,Low,4
2022-01-15,43.1015699982,5.8817262178,Low,3
2022-05-01,43.835264928,5.7807735149,Medium,1
2022-01-15,49.04000308,3.9498478548,Medium,3
2022-01-15,45.6492375586,0.156997584,Medium,1
2022-05-01,43.5533187811,7.0136272414,Medium,4
2022-06-01,48.6346445965,2.4312766648,Low,4
2022-06-01,48.8882164049,2.19427837,Low,1
2022-06-01,48.5203789686,2.2979679235,Low,4
2022-05-01,47.6179253252,6.1524541548,Medium,2
2022-08-01,46.0322522777,4.0747023522,Low,4
2022-05-01,48.6104521878,2.3045296417,Low,5
2022-06-01,43.5996467752,1.2321687739,Medium,4
2022-06-01,45.7358022737,4.850592008,Low,1
2022-04-01,44.8215220216,0.4852224991,Medium,5
2022-01-15,48.7622866451,2.4092684737,Medium,5
2022-06-01,45.1569588121,1.5360158577,Low,5
2022-05-01,47.2723264759,-2.2365072845,Low,3
2022-05-01,47.2723264759,-2.2365072845,Medium,5
2022-03-01,15.9978631465,-61.7249212613,Low,3
2022-03-01,15.9978631465,-61.7249212613,Low,3
2022-03-01,15.9978631465,-61.7249212613,High,2
2022-03-01,15.9986896399,-61.7343380687,Low,5
2022-03-01,15.9986896399,-61.7343380687,Medium,2
2022-03-01,15.9986896399,-61.7343380687,Medium,1
2022-04-01,49.6669092019,3.3924370356,Low,5
2022-05-01,49.4311109143,1.0868395565,Low,3
2022-05-01,48.8950052455,2.3825613812,Medium,3
2022-06-01,49.4935870335,0.1009687062,Low,2
2022-09-01,45.1685534213,,Low,4
2022-06-01,45.7789663265,4.9168863551,Medium,4
,48.8718209161,2.5779213807,Medium,2
2022-01-15,48.8838678821,2.3186288156,Low,2
2022-05-01,46.3048357381,4.8281484957,Low,1
2022-06-01,46.1201066514,3.4330394436,Low,2
2022-01-15,48.403535013,2.6940780655,,1
2022-01-15,43.7002469304,7.2777361822,Low,4
2022-12-01,48.9001369825,2.3064572785,Low,2
2022-04-01,48.5395773724,2.6641265271,High,4
2022-01-15,50.588116722,3.1104191037,Low,1
2022-06-01,48.8832740327,2.3123736093,High,3
2022-06-01,44.6119577451,4.3861757537,High,5
2022-04-01,45.7766774026,3.0772188891,Low,3
2022-01-15,43.3495876521,5.3542127854,Low,5
2022-03-01,44.9101748511,4.8876082971,Medium,1
2022-05-01,50.7004647281,3.0947594467,Low,5
2022-01-14,45.7437678747,4.8803300161,Medium,3
2022-01-14,45.7437678747,4.8803300161,High,4
2022-04-01,48.8923972121,2.2883573758,High,3
2022-04-01,48.5920077451,,Low,4
2022-06-01,47.9502378654,1.8746467973,Low,3
2022-04-01,48.1052883485,-1.6763183913,High,5
2022-05-01,47.7396834704,7.3502220362,High,1
2022-04-01,45.18927382,,Low,2
2022-06-01,47.2491921323,6.020231705,Medium,2
2022-06-01,48.7299264,2.4469297877,Medium,2
2022-05-01,48.8587329874,2.3785562199,Medium,5
2022-06-01,48.7710098378,2.4089336635,Low,2
2022-06-01,48.7710098378,2.4089336635,Low,5
2022-01-15,43.2957182601,5.4279397349,Medium,4
2022-10-01,43.3456973684,5.4616286235,Low,1
2022-01-13,,2.3991415598,Low,1
2022-01-17,46.3212379416,-0.4633830204,Medium,2
2022-12-01,43.3459353472,5.3810792691,Low,3
2022-06-01,45.7594360797,4.8548923082,High,2
2022-01-14,49.3796167931,1.1071563144,Low,5
2022-01-14,49.3796167931,1.1071563144,Medium,1
2022-01-14,49.3955814828,1.086035177,Low,3
2022-01-14,49.3955814828,1.086035177,High,5
2022-03-01,43.2918635517,5.3921188601,Medium,1
2022-01-01,48.828295199,2.2934249302,Low,3
2022-05-01,45.8421709966,1.2634837894,High,1
2022-05-01,45.8421709966,1.2634837894,Medium,3
2022-01-18,50.4014460745,3.5446847859,High,1
2022-06-01,44.8366998406,-0.5810700578,High,5
2022-01-01,,2.2751176259,High,1
2022-01-01,48.8653185115,2.2751176259,Low,3
2022-01-18,42.69817852,2.8874675254,Medium,1
2022-01-18,42.69817852,2.8874675254,Low,2
2022-04-01,49.0124320442,1.9418655433,Low,2
2022-04-01,49.0124320442,1.9418655433,Low,4
2022-04-01,49.0124320442,1.9418655433,Low,2
2022-01-19,45.8233905652,1.2632344345,High,5
2022-05-01,49.2070388495,6.8459170472,Medium,2
2022-04-01,46.3338298873,-0.4253636474,High,2
2022-01-15,48.5858466721,7.7300184368,High,3
2022-01-15,48.5858466721,7.7300184368,Medium,1
2022-01-15,-22.257944106,166.4502180583,High,2
2022-01-15,-22.257944106,166.4502180583,Low,4
2022-01-15,43.4041229321,5.3639140526,Low,4
2022-06-01,43.2551622811,5.3763548244,Medium,2
2022-06-01,45.7604299366,4.8489109384,,5
2022-05-01,48.8333884576,2.3518156365,Low,4
2022-01-15,48.081472889,7.3546370361,Low,5
2022-01-15,48.081472889,7.3546370361,Low,3
2022-01-15,50.3698614981,3.0877967875,Low,3
2022-01-14,43.2928908521,5.3736380313,High,3
2022-05-01,48.9169072499,2.2253965735,Medium,5
2022-04-01,49.0999363513,-1.0627581755,Low,1
2022-01-01,48.8702214706,2.3063022124,Low,1
2022-06-01,48.9895694387,1.714928366,High,3
2022-05-01,43.317532668,5.3743672447,High,4
2022-10-01,48.8880985571,2.5232539864,Medium,5
2022-06-01,43.5140117349,4.9891614102,High,5
2022-05-01,43.2191510809,0.0543004017,Medium,5
2022-05-01,48.8427936019,2.3279066149,Medium,1
2022-06-01,48.7872927638,2.3534345224,High,2
2022-05-01,47.2291269132,-1.5686136302,High,2
2022-06-01,48.2708992375,7.2816779775,Medium,2
2022-05-01,48.8407893812,2.3887417151,Medium,4
2022-01-19,43.8377968632,4.3802195936,Low,4
2022-01-13,47.451666829,-0.5465156466,High,1
2022-06-01,47.7516985914,7.3436693076,Medium,3
2022-05-01,43.3329869091,5.3967461118,Low,4
2022-04-01,48.8015791186,2.4321274251,Low,5
2022-04-01,48.8015791186,2.4321274251,Medium,1
2022-06-01,43.6057866298,1.4486256928,Low,5
2022-05-01,50.2916859249,2.7795376212,Low,1
2022-01-15,49.6389721681,-1.6187143787,Low,5
2022-01-15,49.6389721681,-1.6187143787,Low,5
2022-01-15,49.6389721681,-1.6187143787,Low,1
2022-05-01,50.7223584345,3.1594557299,Low,3
2022-06-01,48.8793154954,2.3293452576,Medium,3
2022-03-01,,2.6185687192,Low,3
2022-06-01,49.8946895877,2.293255942,Low,5
2022-11-01,45.1936190467,5.7195020317,Low,5
2022-11-01,45.1936190467,5.7195020317,Low,3
2022-11-01,45.1936190467,5.7195020317,Low,4
2022-11-01,45.1936190467,5.7195020317,Low,5
2022-11-01,45.1936190467,5.7195020317,Low,4
2022-11-01,45.1936190467,5.7195020317,Low,2
2022-11-01,45.1936190467,5.7195020317,Low,4
2022-11-01,45.1936190467,5.7195020317,High,2
2022-11-01,45.1936190467,5.7195020317,High,3
2022-05-01,46.5877236935,0.364568313,Low,3
2022-04-01,48.871735287,2.3571986987,Low,5
2022-04-01,48.871735287,2.3571986987,Low,1
2022-04-01,48.871735287,2.3571986987,High,3
2022-04-01,48.871735287,2.3571986987,Low,4
2022-04-01,48.871735287,2.3571986987,Medium,5
2022-04-01,48.871735287,2.3571986987,Low,5
2022-04-01,48.871735287,2.3571986987,Low,2
2022-04-01,48.871735287,,Low,3
2022-04-01,48.871735287,2.3571986987,Medium,3
2022-04-01,48.871735287,2.3571986987,Low,5
2022-05-01,48.8210041466,3.0447516944,Medium,1
2022-05-01,48.8210041466,3.0447516944,Medium,2
2022-05-01,48.8210041466,3.0447516944,Low,1
2022-05-01,48.8210041466,3.0447516944,High,5
2022-05-01,50.480679053,3.0102117867,Low,2
2022-05-01,50.480679053,3.0102117867,Low,4
2022-05-01,50.480679053,3.0102117867,Low,3
2022-05-01,50.480679053,3.0102117867,Low,4
2022-05-01,50.480679053,3.0102117867,High,5
2022-05-01,50.480679053,3.0102117867,Medium,3
2022-05-01,50.480679053,3.0102117867,Low,4
2022-05-01,50.480679053,3.0102117867,Medium,2
2022-05-01,50.480679053,3.0102117867,Low,1
2022-05-01,50.480679053,3.0102117867,High,4
2022-05-01,50.480679053,3.0102117867,High,5
2022-05-01,50.480679053,3.0102117867,,4
2022-05-01,50.480679053,3.0102117867,High,4
2022-05-01,50.480679053,3.0102117867,Low,1
2022-05-01,50.480679053,3.0102117867,High,1
2022-05-01,50.480679053,3.0102117867,Medium,1
2022-05-01,50.480679053,3.0102117867,High,5
,50.480679053,3.0102117867,Low,4
2022-01-14,48.8924870438,2.3446463955,Low,4
2022-06-01,45.7363637834,4.8695977919,High,5
2022-06-01,45.7363637834,4.8695977919,Low,1
2022-04-01,48.8706874587,2.2807763652,Medium,5
2022-05-01,48.9421380881,2.1628175644,High,2
2022-05-01,48.9421380881,2.1628175644,Low,1
2022-05-01,48.9421380881,2.1628175644,Low,1
2022-05-01,48.9421380881,2.1628175644,Low,5
2022-01-01,49.9136530184,2.2464861658,Medium,5
2022-04-01,47.223978302,5.8912799874,Low,2
2022-06-01,43.6029448294,2.2366316189,Low,2
2022-01-15,,5.3573777681,Low,2
2022-05-01,43.1703700697,5.6051371945,Medium,3
2022-05-01,43.1703700697,5.6051371945,Medium,5
2022-05-01,43.1703700697,5.6051371945,Medium,1
2022-05-01,43.1703700697,5.6051371945,Medium,1
2022-05-01,43.1738427463,5.6060202307,High,4
2022-05-01,43.1738427463,5.6060202307,High,1
2022-05-01,43.1738427463,5.6060202307,Medium,1
2022-05-01,43.1738427463,5.6060202307,High,1
2022-05-01,43.1738771667,5.6091077922,Low,4
2022-05-01,,,Low,1
2022-05-01,43.1738771667,5.6091077922,Medium,2
2022-05-01,43.1738771667,5.6091077922,Low,5
2022-05-01,43.1725031245,5.6070600448,Low,5
2022-05-01,43.1725031245,5.6070600448,High,2
2022-05-01,43.1725031245,5.6070600448,Medium,2
2022-05-01,43.1725031245,5.6070600448,Low,2
2022-04-01,48.1080394852,-1.684491502,Low,5
2022-04-01,48.1080394852,-1.684491502,Medium,2
2022-04-01,47.4844835168,6.8363067431,Medium,1
2022-06-01,49.206359528,2.585697348,Medium,5
2022-01-01,48.8317264721,2.3754176906,High,2
2022-09-01,49.4935870335,0.1009687062,Low,2
2022-03-01,45.7334262866,4.8597956138,Low,3
2022-06-01,16.1878958157,-61.5899065341,High,1
2022-06-01,16.1878958157,-61.5899065341,Low,5
2022-01-15,43.127472984,5.8966296928,High,2
2022-06-01,49.1255678679,2.369867828,Low,2
2022-05-01,48.9465497878,2.4517489656,Low,5
2022-05-01,48.9474118275,2.4540874753,Medium,5
2022-04-01,,2.3096737031,Low,4
2022-06-01,42.96929702,1.5185482092,Low,1
2022-06-01,42.96929702,1.5185482092,Low,2
2022-05-01,47.6583373205,-2.759853075,Low,1
2022-05-01,48.8578193744,2.4729648278,Medium,1
2022-04-01,43.1173678886,6.1305292716,Low,3
2022-06-01,43.6057866298,1.4486256928,High,4
2022-02-01,43.8392823269,4.3764657958,Low,3
2022-12-01,50.6281966892,3.068807418,High,2
2022-12-01,50.6281966892,3.068807418,Low,1
2022-12-01,50.6281966892,3.068807418,Low,5
2022-12-01,50.6281966892,3.068807418,High,5
2022-12-01,50.6281966892,3.068807418,Medium,4
2022-12-01,50.6281966892,3.068807418,High,1
2022-12-01,50.6281966892,3.068807418,High,2
2022-12-01,50.6281966892,3.068807418,Medium,5
2022-12-01,50.6281966892,3.068807418,Medium,4
2022-12-01,50.6281966892,3.068807418,Low,4
2022-12-01,50.6394411209,3.0186968857,Medium,5
2022-12-01,50.6394411209,3.0186968857,Medium,3
2022-12-01,50.6394411209,3.0186968857,Medium,4
2022-12-01,50.6394411209,3.0186968857,High,1
2022-12-01,50.6394411209,,Low,2
2022-12-01,50.6394411209,3.0186968857,High,4
2022-12-01,50.6394411209,3.0186968857,Low,1
2022-12-01,50.6394411209,3.0186968857,Low,1
2022-12-01,50.6394411209,3.0186968857,Medium,3
2022-12-01,50.6394411209,3.0186968857,Medium,4
2022-12-01,50.6281966892,3.068807418,Medium,4
2022-12-01,50.6281966892,3.068807418,Medium,1
2022-12-01,50.6281966892,3.068807418,Medium,4
2022-12-01,50.6281966892,3.068807418,Low,3
2022-12-01,50.6281966892,3.068807418,Low,2
2022-12-01,50.6281966892,3.068807418,High,2
2022-12-01,50.6281966892,3.068807418,Medium,4
2022-12-01,50.6281966892,3.068807418,Low,3
2022-12-01,50.6281966892,3.068807418,Low,4
2022-12-01,50.6281966892,3.068807418,Low,2
2022-01-18,47.2082423769,-1.4922217841,Low,3
2022-06-01,48.8499030177,2.3234782586,High,3
2022-01-01,50.2714009364,3.9786677438,Low,4
2022-09-01,45.7188179096,-0.6362243261,Medium,3
2022-09-01,45.7188179096,-0.6362243261,Medium,1
2022-09-01,45.7188179096,-0.6362243261,Low,1
2022-06-01,48.5958961518,2.5802368149,High,4
2022-04-01,43.7051656892,7.2713536949,Medium,5
2022-04-01,43.7051656892,7.2713536949,Low,5
2022-06-01,43.5713219478,7.1063992038,Low,2
2022-01-19,45.5278841378,4.8795973408,High,4
2022-01-19,45.5278841378,4.8795973408,Low,4
2022-01-19,45.5278841378,4.8795973408,Low,3
2022-01-19,45.5278841378,4.8795973408,Low,1
2022-04-01,49.4009069588,3.3422324808,Low,2
2022-06-01,43.6125798446,1.3325871998,Medium,1
2022-05-01,43.8351160417,4.3585490034,Medium,1
2022-01-14,43.1125174843,6.001297764,Medium,3
2022-04-01,48.8635564105,2.369553701,Medium,3
2022-01-01,50.3721883288,3.537425115,Low,5
2022-01-16,46.303562662,4.8337925693,Medium,1
2022-01-16,46.303562662,4.8337925693,Low,3
2022-01-16,46.303562662,4.8337925693,Medium,2
2022-01-16,46.303562662,4.8337925693,Medium,1
2022-12-01,48.9521119985,2.306451369,Low,1
2022-05-01,43.526379574,5.446138363,Low,1
2022-05-01,43.526379574,5.446138363,High,3
2022-03-01,49.0969125205,6.1346980249,Medium,2
2022-03-01,49.0969125205,6.1346980249,Low,2
2022-03-01,49.0969125205,6.1346980249,Medium,2
2022-03-01,49.0969125205,6.1346980249,Low,2
2022-03-01,49.0969125205,6.1346980249,Low,5
2022-03-01,49.0969125205,6.1346980249,Low,3
2022-03-01,49.0969125205,6.1346980249,Medium,2
2022-03-01,49.0969125205,6.1346980249,Medium,3
2022-03-01,49.0969125205,6.1346980249,High,3
2022-03-01,49.0969125205,6.1346980249,Medium,2
2022-03-01,49.0969125205,6.1346980249,Medium,1
2022-03-01,49.0969125205,6.1346980249,Low,2
2022-03-01,49.0969125205,6.1346980249,Medium,3
2022-03-01,49.0969125205,6.1346980249,Low,4
2022-03-01,49.0969125205,6.1346980249,Medium,3
,49.0969125205,6.1346980249,High,1
2022-03-01,49.0969125205,6.1346980249,Medium,1
2022-03-01,49.0969125205,6.1346980249,High,3
2022-03-01,49.0969125205,6.1346980249,Medium,3
2022-03-01,49.0969125205,6.1346980249,Medium,4
2022-03-01,49.0969125205,6.1346980249,Medium,2
2022-03-01,49.0969125205,6.1346980249,Low,2
2022-03-01,49.0969125205,6.1346980249,High,3
2022-03-01,49.0969125205,6.1346980249,Low,1
2022-01-15,50.9348995194,1.799406535,High,2
2022-06-01,46.497896141,-1.7820412009,Medium,4
2022-03-01,43.2758570628,5.6998368103,Low,2
2022-01-14,45.775956758,4.8765774462,Low,3
2022-08-01,48.9796241408,1.9727915715,Low,1
2022-08-01,48.9796241408,1.9727915715,Low,3
2022-01-15,43.8397920471,4.3534861877,Low,1
2022-01-15,43.8397920471,4.3534861877,High,1
2022-01-15,43.8397920471,4.3534861877,High,2
2022-01-15,43.8397920471,4.3534861877,Low,2
2022-01-14,16.0520929101,-61.5581761746,High,1
2022-01-01,43.6695856553,4.616786649,Low,5
2022-01-01,43.6695856553,4.616786649,Low,5
2022-01-01,43.669701862,4.6171933041,High,5
2022-01-01,43.669701862,4.6171933041,Low,4
2022-06-01,48.9001369825,2.3064572785,Low,3
2022-06-01,48.8410489945,2.2992573362,Low,2
2022-05-01,43.3420826604,5.3704255473,Low,2
2022-05-01,43.3420826604,5.3704255473,Low,1
2022-05-01,43.3420826604,5.3704255473,Low,2
2022-04-01,48.9402783671,2.3846930842,Low,2
2022-04-01,48.9402783671,2.3846930842,Low,5
2022-01-15,43.7049898522,7.2679029104,Medium,1
2022-01-14,16.2518775144,,High,3
2022-01-14,,-61.5260070463,High,1
2022-01-14,16.2518775144,-61.5260070463,Medium,3
2022-01-14,16.2518775144,-61.5260070463,Medium,4
2022-06-01,49.4401369811,1.0893987644,Medium,5
2022-05-01,49.8946895877,2.293255942,Low,2
2022-05-01,48.3994566438,-4.4660524855,Medium,4
2022-06-01,-21.3624216783,55.6865205139,Low,1
2022-06-01,-21.3624216783,55.6865205139,Low,2
2022-05-01,43.289909123,5.3872857739,Low,2
2022-05-01,43.289909123,5.3872857739,High,3
2022-07-01,50.6185401413,3.1362038696,Low,5
2022-01-15,49.1368518042,0.2288576604,High,5
2022-05-01,48.8427497234,2.5359197185,Medium,1
2022-03-01,48.8776742781,2.1103973549,Low,2
2022-06-01,51.0342059349,2.3768773872,Low,4
2022-01-15,48.7637705787,2.3626536919,Medium,1
2022-05-01,43.3448750898,5.3810278016,Low,2
2022-02-01,43.2516989996,5.4027652112,High,1
2022-06-01,50.6344582645,3.0618520784,Low,4
2022-06-01,44.9279063211,2.4448960727,High,3
2022-05-01,43.6057866298,1.4486256928,Low,3
2022-01-18,43.7002469304,7.2777361822,Medium,3
2022-04-01,50.985249819,2.1273174668,Medium,2
2022-04-01,48.7287792213,2.4476566275,Medium,4
2022-04-01,50.6516327415,3.0310586626,Medium,1
2022-06-01,48.6426092389,2.2924987366,Low,4
2022-07-01,48.9355610575,2.3500796303,Medium,3
2022-05-01,50.4111401015,2.9446840744,Low,1
2022-01-01,43.8589376872,4.4004623998,Low,2
2022-03-01,48.6952347636,2.3448321198,Medium,1
2022-01-15,42.6959566319,2.8679808243,Medium,5
2022-01-18,46.3207854521,-0.4327063073,Low,1
2022-01-18,46.3207854521,-0.4327063073,Medium,4
2022-01-01,43.2119662287,2.35780879,Low,2
2022-01-01,43.2119662287,2.35780879,Low,4
2022-11-01,48.9396166903,2.3314976694,Low,3
2022-11-01,48.9396166903,2.3314976694,High,4
2022-11-01,48.9396166903,2.3314976694,,3
2022-11-01,48.9396166903,2.3314976694,Low,4
2022-11-01,48.9396166903,2.3314976694,Low,5
2022-11-01,48.9396166903,2.3314976694,Low,2
2022-11-01,48.938134442,2.331855188,High,2
2022-11-01,48.938134442,2.331855188,Low,3
2022-11-01,48.938134442,2.331855188,Medium,2
2022-01-14,50.1798789866,3.2308444687,Low,4
2022-05-01,43.6813548596,7.168298575,Medium,5
2022-06-01,48.9389275369,2.5309795174,Low,2
2022-01-19,44.1212877864,4.08267958,High,3
2022-01-19,44.1212877864,4.08267958,High,2
2022-01-01,43.5513948713,7.0240162896,Low,5
2022-01-18,50.4554659977,3.1233145246,Low,3
2022-01-18,50.4554659977,3.1233145246,Medium,1
2022-01-18,50.4554659977,3.1233145246,Medium,2
2022-01-20,46.1264633011,3.4265339392,High,5
2022-01-01,43.4918506708,-1.4748825097,Low,2
2022-01-01,44.8430388433,-0.5757688361,High,3
2022-01-01,44.8430388433,-0.5757688361,Medium,5
2022-01-14,48.8949148571,2.3127914518,Low,1
2022-06-01,45.738605819,4.9153407089,Low,4
2022-08-01,48.8762483266,2.3465092883,Medium,2
2022-05-01,48.8990357639,2.2837791988,Low,4
2022-01-20,45.8287991002,1.2619464198,Medium,5
2022-03-01,50.2507578876,3.9211698169,Low,3
2022-06-01,43.526379574,5.446138363,Low,1
2022-03-01,50.6622989343,2.9763719,High,3
2022-03-01,43.5475073401,1.3990866913,Low,3
2022-04-01,43.8895180095,-0.4989413892,High,3
2022-04-01,43.8895180095,-0.4989413892,Low,5
2022-04-01,43.8895180095,-0.4989413892,Medium,2
2022-04-01,43.8895180095,-0.4989413892,High,1
2022-01-15,14.6102294381,-61.0698149569,Medium,2
2022-01-15,48.7078370815,2.388629216,Medium,4
2022-04-01,43.6290543142,3.8937445367,Medium,3
2022-03-01,48.8677285884,2.2261199417,Medium,3
2022-06-01,45.7735246344,4.8013382279,Low,3
2022-01-15,43.5533187811,7.0136272414,Low,5
2022-04-01,48.8864349104,2.3018388424,Low,3
2022-01-19,48.8838678821,2.3186288156,Low,1
2022-01-19,48.8838678821,2.3186288156,Medium,4
2022-01-19,48.8838678821,2.3186288156,High,5
